AddressID,AddressLine1,AddressLine2,City,StateProvinceID,PostalCode,rowguid,ModifiedDate
28476,"45, avenue du Port",,Chatou,164,78400,zlqZL4yZlEygXHhMEMaHHw==,2004-01-22 10:09:29.000000 UTC
18061,"8818, avenue de Villiers",,Chatou,164,78400,zbv1F0vZJkWfWG7V9tfdeA==,2004-01-22 10:09:29.000000 UTC
29578,"1931, boulevard Beau Marchais",,Chatou,164,78400,AppsusnWjEaLdQns52t7Lg==,2004-01-22 10:09:29.000000 UTC
21002,"2, rue des Bouchers",,Chatou,164,78400,W5eBBLXcrESn4t7q/sOfdw==,2004-01-22 10:09:29.000000 UTC
14142,"783, cours Mirabeau",,Chatou,164,78400,BH8iMEWQ4EmVg8uSJ+VDfg==,2004-01-22 10:09:29.000000 UTC
28067,"870, avenue de Malakoff",,Chatou,164,78400,z+NW6sSBikqDx2bzgUR0NA==,2004-01-22 10:09:29.000000 UTC
16865,"826, rue de Berri",,Chatou,164,78400,hMZu5BpZIUK+mveW6MmeNw==,2004-01-22 10:09:29.000000 UTC
25485,"8182, chaussée de Tournai",,Chatou,164,78400,tf10knFjskGGumkSZB8RwQ==,2004-01-22 10:09:29.000000 UTC
12248,"3, rue Surcouf",,Chatou,164,78400,a+FCoUkttkqwSDUuy/2A4w==,2004-01-22 10:09:29.000000 UTC
27292,"2, avenue de la Gare",,Chatou,164,78400,eV1u2/JxPkCcGuIig7n8/A==,2004-01-22 10:09:29.000000 UTC
27022,"2401, rue des Bouchers",,Chatou,164,78400,V0D+eVXW702kg4NhpdjTHQ==,2004-01-22 10:09:29.000000 UTC
12417,"9bis, rue des Peupliers",,Chatou,164,78400,BK0Azn0AtUK/mxiHoEmt5g==,2004-01-22 10:09:29.000000 UTC
17487,"611bis, rue des Peupliers",,Chatou,164,78400,e4sElVCxXUSWUCNEpWlzlA==,2004-01-22 10:09:29.000000 UTC
28460,"16, rue Surcouf",,Chatou,164,78400,3HFenPQAqUucOHtONZ+4jg==,2004-01-22 10:09:29.000000 UTC
24105,"9839, boulevard Beau Marchais",,Chatou,164,78400,Rb0lEV8Lb0aHSWdptgk5kg==,2004-01-22 10:09:29.000000 UTC
15194,"29, avenue de la Gare",,Chatou,164,78400,40RjnrExKUW/Zv/CjNbS0A==,2004-01-22 10:09:29.000000 UTC
22103,"66808, avenue de Villiers",,Chatou,164,78400,X/zjb/WKTEWWorTwza16dQ==,2004-01-22 10:09:29.000000 UTC
29127,"34, rue Surcouf",,Chatou,164,78400,SWm/gAfz3UysHgJ2bUO/tw==,2004-01-22 10:09:29.000000 UTC
15115,"68, avenue de l´ Union Centrale",,Chatou,164,78400,yNigq+/Vj0KOkF1xIQByrw==,2004-01-22 10:09:29.000000 UTC
21403,"660, avenue de Malakoff",,Chatou,164,78400,LVmme/o8JEerziPGhWuHKQ==,2004-01-22 10:09:29.000000 UTC
16468,"84, avenue des Ternes",,Chatou,164,78400,sN54cxjFZkSaqcUtH17w1A==,2004-01-22 10:09:29.000000 UTC
23236,"107, rue des Bouchers",,Chatou,164,78400,TrZkGDBSak67ZydRqvmEPQ==,2004-01-22 10:09:29.000000 UTC
29750,"55, rue de Courtaboeuf",,Chatou,164,78400,7O5vI46tkEG7l3JpS+r46w==,2004-01-22 10:09:29.000000 UTC
21987,"20, rue Royale",,Chatou,164,78400,ni2FJKKRG0iinidNre2WXA==,2004-01-22 10:09:29.000000 UTC
24812,"8734, cours Mirabeau",,Chatou,164,78400,T3LGdHlc80+n5MFkmCosng==,2004-01-22 10:09:29.000000 UTC
14187,"1861, boulevard Beau Marchais",,Chatou,164,78400,ydVLqgsqo0G26i7okyc2fw==,2004-01-22 10:09:29.000000 UTC
17305,"14, rue Descartes",,Chatou,164,78400,IkhEe8A8OUScE4Wl7arxPg==,2004-01-22 10:09:29.000000 UTC
12775,"31, cours Mirabeau",,Chatou,164,78400,7DPzDogQ6E6DM2S/9/T23g==,2004-01-22 10:09:29.000000 UTC
27310,"40, place de Fontenoy",,Chatou,164,78400,s46ky4X9uUymnp66iecRpg==,2004-01-22 10:09:29.000000 UTC
13871,"1416, place de la Concorde",,Chatou,164,78400,1wJaWupDEkSL+4+BOup2rg==,2004-01-22 10:09:29.000000 UTC
25734,"8280, place du Tertre",,Chatou,164,78400,7wB8ATtPhk2yALux9SrHZw==,2004-01-22 10:09:29.000000 UTC
27342,"951, rue de Cambrai",,Chatou,164,78400,tky6OsVyLUWFL5MrILiOVQ==,2004-01-22 10:09:29.000000 UTC
18476,"5bis, boulevard du Montparnasse",,Chatou,164,78400,nDZbt6OfaEarREq4Vr3UQg==,2004-01-22 10:09:29.000000 UTC
12516,"79, rue de la Comédie",,Chatou,164,78400,8Ubq/8ai50eS6VIW4+4vFg==,2004-01-22 10:09:29.000000 UTC
13137,"26, rue de l´Esplanade",,Chatou,164,78400,DM9o6TBeMkW4CU6JIwWVKw==,2004-01-22 10:09:29.000000 UTC
24232,"7, place de Brazaville",,Chatou,164,78400,8q3PWDUILkin/W93Qemghg==,2004-01-22 10:09:29.000000 UTC
28830,"1, rue de l´Avenir",,Chatou,164,78400,LcWdlywGj0+1x/ukCp0ljw==,2004-01-22 10:09:29.000000 UTC
23138,"555, quai Paul Doumer",,Chatou,164,78400,mmiYji4WEkuMI0eCs5g2uQ==,2004-01-22 10:09:29.000000 UTC
26185,"5, boulevard du Montparnasse",,Chatou,164,78400,wSzrl1nSH0K6gcBuOMG3/A==,2004-01-22 10:09:29.000000 UTC
28085,"7, impasse Ste-Madeleine",,Chatou,164,78400,eOyHXcZOq0SYh1osEF/q2A==,2004-01-22 10:09:29.000000 UTC
12231,"39, rue de l'Espace De Schengen",,Chatou,164,78400,rCUW8IDCKEOBPOJsLH6iDw==,2004-01-22 10:09:29.000000 UTC
22088,"4024, rue Surcouf",,Chatou,164,78400,0RBnZ1qq3US8q8/Xr3JMwA==,2004-01-22 10:09:29.000000 UTC
21183,"76, rue Pierre-Demoulin",,Chatou,164,78400,R86NUGZBFUa7wnxkvYC/Dg==,2004-01-22 10:09:29.000000 UTC
24550,"872, rue Mazagran",,Chatou,164,78400,lCJDANxNJUSVYs/CZMjMDw==,2004-01-22 10:09:29.000000 UTC
14601,"6166, rue Lamarck",,Chatou,164,78400,MEPk6cB22U+GFVsaZmSGyA==,2004-01-22 10:09:29.000000 UTC
22236,"191, avenue Reille",,Chatou,164,78400,1wCv85TyjEiyE8QNXgINjA==,2004-01-22 10:09:29.000000 UTC
24483,"11, quai de l´ Iton",,Chatou,164,78400,TUuMhyMckUCs9nqz6X0rEg==,2004-01-22 10:09:29.000000 UTC
24160,"1359, avenue de l´Europe",,Saint Ouen,166,80610,98Hr4RjrMUikMPV/tUxMww==,2004-01-22 10:09:29.000000 UTC
27569,"88, impasse Notre-Dame",,Saint Ouen,166,80610,qZymK5f9C0+V2LeXQxU0RQ==,2004-01-22 10:09:29.000000 UTC
25374,"8011, rue de Cambrai",,Saint Ouen,166,80610,MN2thEOmwkKbaOZNETiQfA==,2004-01-22 10:09:29.000000 UTC
25791,"855bis, rue des Peupliers",,Saint Ouen,166,80610,k2Np9cXatk+SKIh8ZDJr/w==,2004-01-22 10:09:29.000000 UTC
27278,"2408, rue Maillard",,Saint Ouen,166,80610,0VvPdKyPnEmHpkiIn6LoNQ==,2004-01-22 10:09:29.000000 UTC
27385,"8, avenue de l´ Union Centrale",,Saint Ouen,166,80610,NjhwNYM050axwyZi9PIaHA==,2004-01-22 10:09:29.000000 UTC
23063,"2, rue de la Centenaire",,Saint Ouen,166,80610,1qo9TkGgGEmA07h1HCHq1Q==,2004-01-22 10:09:29.000000 UTC
24170,"343, avenue de la Gare",,Saint Ouen,166,80610,AC1j9UtqFUSCCH4lPS/2RQ==,2004-01-22 10:09:29.000000 UTC
24904,"3139, chaussée de Tournai",,Saint Ouen,166,80610,yNlKrPQHCUGrGGg/TcPdWA==,2004-01-22 10:09:29.000000 UTC
25861,"88, avenue de l´ Union Centrale",,Saint Ouen,166,80610,vTUfOHl3JECBEIuREGFR5Q==,2004-01-22 10:09:29.000000 UTC
18078,"24, rue Lauriston",,Saint Ouen,166,80610,q9FFVjHEN0ey74EfCRnlXQ==,2004-01-22 10:09:29.000000 UTC
23106,"2, place de Brazaville",,Saint Ouen,166,80610,1oM7j5K2EUWApBslCVCDdg==,2004-01-22 10:09:29.000000 UTC
28211,"18, rue Henri Gagnon",,Saint Ouen,166,80610,PkOZYnf3h0uFjmnRacbp7A==,2004-01-22 10:09:29.000000 UTC
18955,6260 Vernal Drive,,Saint Ouen,166,80610,N+6ayIOLgEOKsVxUVoazSw==,2004-01-22 10:09:29.000000 UTC
27140,"7, rue des Ecoles",,Saint Ouen,166,80610,Qj/puFzJaEm9RCthsDcNWg==,2004-01-22 10:09:29.000000 UTC
29352,"11, rue de l'Espace De Schengen",,Saint Ouen,166,80610,54EVGOTdV0uNjVXaQ/rj+A==,2004-01-22 10:09:29.000000 UTC
21347,"8188, place du Tertre",,Saint Ouen,166,80610,JPfEBiGTjU6TlHcWRiVMoA==,2004-01-22 10:09:29.000000 UTC
26724,"55, rue du Départ",,Saint Ouen,166,80610,d3goPoX9p06Foy1aPHliXw==,2004-01-22 10:09:29.000000 UTC
17123,"61, rue Surcouf",,Saint Ouen,166,80610,SjQAQrXCH0+sO2EQfYS40Q==,2004-01-22 10:09:29.000000 UTC
25113,"955, rue Basse-du-Rocher",,Saint Ouen,166,80610,1gDJtzlBKE2/NOOys7VsBQ==,2004-01-22 10:09:29.000000 UTC
18947,3697 W St.,,Saint Ouen,166,80610,eQ6IjNImaEy0G8K+9eiBag==,2004-01-22 10:09:29.000000 UTC
25274,"5710, cours Mirabeau",,Saint Ouen,166,80610,2wBRbSbNbkaCFgUr8rF/2w==,2004-01-22 10:09:29.000000 UTC
12788,"37, route de Marseille",,Verrieres Le Buisson,177,91370,nQ+OH92hmU+lnd5EEzgu0Q==,2004-01-22 10:09:29.000000 UTC
29514,"8280, place du Tertre",,Verrieres Le Buisson,177,91370,I/feoO8Eh0iip1KI5tGhJg==,2004-01-22 10:09:29.000000 UTC
26458,"11, avenue du Président-Kennedy",,Verrieres Le Buisson,177,91370,exFha6rN0Ei3CcHgCi5QbQ==,2004-01-22 10:09:29.000000 UTC
20728,"24, avenue du Port",,Verrieres Le Buisson,177,91370,Uh49oTuy20WkwA1AraiQZA==,2004-01-22 10:09:29.000000 UTC
26322,"211, avenue Foch",,Verrieres Le Buisson,177,91370,odIv/GN0REiw6hi6WgPVfg==,2004-01-22 10:09:29.000000 UTC
16837,"212, rue de Berri",,Verrieres Le Buisson,177,91370,6Uy9r/mWwkqNCRj0E9t6lg==,2004-01-22 10:09:29.000000 UTC
28283,"93, avenue des Champs-Elysées",,Verrieres Le Buisson,177,91370,WRFAujZG90CB4HkKty+jiQ==,2004-01-22 10:09:29.000000 UTC
17027,"331, rue Pierre-Demoulin",,Verrieres Le Buisson,177,91370,OBlVONbIZ0O92HkpWloNnA==,2004-01-22 10:09:29.000000 UTC
16411,"21, avenue des Ternes",,Verrieres Le Buisson,177,91370,dUSelf0DgkOE2PdhHIz8YQ==,2004-01-22 10:09:29.000000 UTC
20319,"8, rue de la Comédie",,Verrieres Le Buisson,177,91370,tNMVUMbyrEK+XnzAMMZl6w==,2004-01-22 10:09:29.000000 UTC
24231,"02, place de Fontenoy",,Verrieres Le Buisson,177,91370,ELQC5BT6UkOUnrzisLJIgQ==,2004-01-22 10:09:29.000000 UTC
26818,"48bis, boulevard du Montparnasse",,Verrieres Le Buisson,177,91370,UTaddyn2B0Kw498kQ6E++Q==,2004-01-22 10:09:29.000000 UTC
22362,"76, avenue de Villiers",,Verrieres Le Buisson,177,91370,uVeeHee8v0S3CHUG4deIPA==,2004-01-22 10:09:29.000000 UTC
19476,"802, rue Henri Gagnon",,Verrieres Le Buisson,177,91370,Maotn+qBB0WUMOvl0r1PnQ==,2004-01-22 10:09:29.000000 UTC
17516,"88, rue Georges-Clémenceau",,Verrieres Le Buisson,177,91370,EH/kam9HZkeC0qgacZrB7A==,2004-01-22 10:09:29.000000 UTC
13415,"820, avenue de Malakoff",,Verrieres Le Buisson,177,91370,zz/D8Du5Ek2J5z+sGUcr2A==,2004-01-22 10:09:29.000000 UTC
17621,"24, rue Lauriston",,Verrieres Le Buisson,177,91370,Ug2mYUjp4kupaBNDIaBIlw==,2004-01-22 10:09:29.000000 UTC
19637,"035, boulevard du Montparnasse",,Verrieres Le Buisson,177,91370,XS6bpt8yUUKZybnKaK3ikQ==,2004-01-22 10:09:29.000000 UTC
29583,"11, rue de l'Espace De Schengen",,Verrieres Le Buisson,177,91370,P0G4J7BWJUWLleMyt6TSqQ==,2004-01-22 10:09:29.000000 UTC
15616,"2112, avenue de Villiers",,Verrieres Le Buisson,177,91370,ZQYGJayDbk+6bE+WtUBaSQ==,2004-01-22 10:09:29.000000 UTC
20245,"22, rue Jean Mermoz",,Verrieres Le Buisson,177,91370,5R+ChxIzGEOJqyEXvvwCzQ==,2004-01-22 10:09:29.000000 UTC
26944,"70, allée des Princes",,Verrieres Le Buisson,177,91370,HaDFiJIBlUupQii5mVmAXg==,2004-01-22 10:09:29.000000 UTC
29816,"10, place Beaubernard",,Verrieres Le Buisson,177,91370,3I/PI73x4kygfNasxpvA0A==,2004-01-22 10:09:29.000000 UTC
22354,"242, rue de Cambrai",,Verrieres Le Buisson,177,91370,ELnVDR9MzUeG6jsN/Rzoaw==,2004-01-22 10:09:29.000000 UTC
26764,"9, avenue Reille",,Verrieres Le Buisson,177,91370,UU6DEylBOUibg/KPI6S1Uw==,2004-01-22 10:09:29.000000 UTC
21568,"12, route de Marseille",,Verrieres Le Buisson,177,91370,cLs5e/060EeI9k+GvamOiQ==,2004-01-22 10:09:29.000000 UTC
23667,"88, avenue de l´ Union Centrale",,Verrieres Le Buisson,177,91370,PE8WqyhrSUSRAtujsMTGPw==,2004-01-22 10:09:29.000000 UTC
20936,"570, avenue de Malakoff",,Verrieres Le Buisson,177,91370,SX+2/Ej/0kWEvO3VCL2mog==,2004-01-22 10:09:29.000000 UTC
678,"12, rue des Grands Champs",,Verrieres Le Buisson,177,91370,B8x0SJJXlkmiyHbFZfoBVw==,2004-01-22 10:09:29.000000 UTC
22428,"9, avenue des Laurentides",,Verrieres Le Buisson,177,91370,M8ogn9jeB0W9FNFML0kMMA==,2004-01-22 10:09:29.000000 UTC
26850,"5407, rue Lauriston",,Verrieres Le Buisson,177,91370,KLwmZBBe8EKLRuwohoN7XQ==,2004-01-22 10:09:29.000000 UTC
21457,"14, avenue Reille",,Morangis,177,91420,ZHtLP8gzWEmVqqRDoRfDJg==,2004-01-22 10:09:29.000000 UTC
16722,"56, avenue de l´Europe",,Morangis,177,91420,Iq93iSFCU0ahiI4yB8smnQ==,2004-01-22 10:09:29.000000 UTC
20009,"811bis, rue des Peupliers",,Morangis,177,91420,mm7hL2EC4UKsQbeLZMIw5w==,2004-01-22 10:09:29.000000 UTC
23027,"11, avenue du Président-Kennedy",,Morangis,177,91420,GhOOnDNbB02F0qyMJNYSrA==,2004-01-22 10:09:29.000000 UTC
16586,"99, avenue du Président-Kennedy",,Morangis,177,91420,m0Lj5puSiUWqYp1u5ROTIw==,2004-01-22 10:09:29.000000 UTC
29688,"88, impasse Notre-Dame",,Morangis,177,91420,HZhRT0F3Rkeg1SVXR6JEfw==,2004-01-22 10:09:29.000000 UTC
21298,"1144, rue Ste-Honoré",,Morangis,177,91420,yZekBsKkl0agE6ib4gHFqA==,2004-01-22 10:09:29.000000 UTC
17632,"57, rue Lafayette",,Morangis,177,91420,0kSysIURYU6O9iSYaI7nCA==,2004-01-22 10:09:29.000000 UTC
26840,"95, rue Ste-Honoré",,Morangis,177,91420,lbhuk4A5jECyi66LsHGXlw==,2004-01-22 10:09:29.000000 UTC
20036,"8383, place du Tertre",,Morangis,177,91420,RCyEb8RQz0qG6qTP3u+R2A==,2004-01-22 10:09:29.000000 UTC
24286,"77, rue de l'Espace De Schengen",,Morangis,177,91420,ekpe9miLv0+xZeG/koCnVA==,2004-01-22 10:09:29.000000 UTC
18616,"59, rue Jean Mermoz",,Morangis,177,91420,6xijVshuv0WFd3F99JCFIQ==,2004-01-22 10:09:29.000000 UTC
16329,"8344, rue de la Centenaire",,Morangis,177,91420,cyaCbB/vuUavbWcXG8UZCg==,2004-01-22 10:09:29.000000 UTC
26733,"75, rue de Cambrai",,Morangis,177,91420,clQsnb8M6kiy5JBSdSAPRA==,2004-01-22 10:09:29.000000 UTC
26537,"48bis, boulevard du Montparnasse",,Morangis,177,91420,jplwm/OmNEClnuJGxdlyqw==,2004-01-22 10:09:29.000000 UTC
26667,"7126, avenue de l´Europe",,Morangis,177,91420,YS9cL/QMB0mqyPeC6x0+Yg==,2004-01-22 10:09:29.000000 UTC
17417,"1, rue de l´Avenir",,Morangis,177,91420,hQYzvJ/wQ02sb8OfBf0P3Q==,2004-01-22 10:09:29.000000 UTC
21851,"8844, rue de Longchamp",,Morangis,177,91420,9g04JgK/MEusm0AYzJ9XGQ==,2004-01-22 10:09:29.000000 UTC
24131,"6, route de Marseille",,Morangis,177,91420,9VvSj17yGEqFxJbyK1SDxA==,2004-01-22 10:09:29.000000 UTC
27463,"2, rue Royale",,Morangis,177,91420,biH8BS5Cq0uodMZ779YXHg==,2004-01-22 10:09:29.000000 UTC
16304,"1, rue de Maubeuge",,Morangis,177,91420,80PodcMZRkyDchIU/ViOkQ==,2004-01-22 10:09:29.000000 UTC
709,"12, rue Lafayette",,Morangis,177,91420,vVI1mJ/I8UaYnwAqFh/Whw==,2004-01-22 10:09:29.000000 UTC
21017,"9, rue Villedo",,Morangis,177,91420,NWdsH4NWAkyuDj+Iyy657A==,2004-01-22 10:09:29.000000 UTC
21007,"4244, rue Surcouf",,Morangis,177,91420,1GVNYc+VokGjbDE/eJG8XA==,2004-01-22 10:09:29.000000 UTC
21190,"70344, rue Surcouf",,Morangis,177,91420,4DliP786tUuwVutqJp56Qg==,2004-01-22 10:09:29.000000 UTC
26167,"2, rue de la Comédie",,Morangis,177,91420,TgewOtqkNUCiH3nonY0/5w==,2004-01-22 10:09:29.000000 UTC
21671,"4811, rue des Ecoles",,Morangis,177,91420,ZbcFJLE4AU69poOVcpCs9A==,2004-01-22 10:09:29.000000 UTC
26731,"2, rue Pierre-Demoulin",,Morangis,177,91420,G6F/Lo/5zUGIezjOQHAlgQ==,2004-01-22 10:09:29.000000 UTC
15697,"67bis, boulevard du Montparnasse",,Morangis,177,91420,FeufYywDHUyNeOazmKQJ2w==,2004-01-22 10:09:29.000000 UTC
25735,"66, rue du Départ",,Morangis,177,91420,qQNa4OBlgE+0xrtRTH/CgA==,2004-01-22 10:09:29.000000 UTC
12572,"28, quai de Grenelle",,Morangis,177,91420,kj/Ktnah+0WtRfSNzIqqNw==,2004-01-22 10:09:29.000000 UTC
22877,"8, quai de Grenelle",,Les Ulis,177,91940,Gii+UeJRhk6Ifz4O3afuvw==,2004-01-22 10:09:29.000000 UTC
28952,"34873, rue de Varenne",,Les Ulis,177,91940,HjXWgLZbgkGbQ0HM2fq8ig==,2004-01-22 10:09:29.000000 UTC
19233,"2080, quai de Grenelle",,Les Ulis,177,91940,3Kzlxmt88U6SXNdeeY6mBA==,2004-01-22 10:09:29.000000 UTC
16845,"77, rue du Puits Dixme",,Les Ulis,177,91940,JeWL3H/dLkib5hQIYQ/PXA==,2004-01-22 10:09:29.000000 UTC
28795,"2, rue Malar",,Les Ulis,177,91940,yxGriX0d4k2QHbRndTaZHA==,2004-01-22 10:09:29.000000 UTC
13254,"47, rue de Linois",,Les Ulis,177,91940,VNgA2v84E0W/ucfXLQXuIA==,2004-01-22 10:09:29.000000 UTC
20500,"3738, chaussée de Tournai",,Les Ulis,177,91940,SK3HcQzRnEOWt4q4TGRW/Q==,2004-01-22 10:09:29.000000 UTC
29407,Midi-Couleurs,,Les Ulis,177,91940,HsfRe4SGPESJSeECUZM5uQ==,2004-01-22 10:09:29.000000 UTC
28392,"22, rue du Départ",,Les Ulis,177,91940,79ttaMpLIEmYg6jR1ZgXzQ==,2004-01-22 10:09:29.000000 UTC
12445,"74, rue Jean Mermoz",,Les Ulis,177,91940,YsgqO+SwZEmhNBsRxqUEjw==,2004-01-22 10:09:29.000000 UTC
28100,"88, avenue de Villiers",,Les Ulis,177,91940,UrcjerfATU+kpM78gwcnLw==,2004-01-22 10:09:29.000000 UTC
11667,"3bis, boulevard Saint Germain",,Les Ulis,177,91940,K2mVftWD8ES2l9KNfC0RiA==,2004-01-22 10:09:29.000000 UTC
22894,"2, rue de Varenne",,Les Ulis,177,91940,22LxSyMzEUSVzKFoUW0Dkw==,2004-01-22 10:09:29.000000 UTC
23734,"4, rue Saint Denis",,Les Ulis,177,91940,aQiUbJO5Jk2inyUGRzPhdw==,2004-01-22 10:09:29.000000 UTC
25464,"1157, rue Marbeuf",,Les Ulis,177,91940,OoWgmQKTTkaWFpD4JmBAyA==,2004-01-22 10:09:29.000000 UTC
12170,"74, rue Descartes",,Les Ulis,177,91940,TZuuPXo4EkC+r5gfn8nxIQ==,2004-01-22 10:09:29.000000 UTC
14022,"28, place du Tertre",,Les Ulis,177,91940,4STRR4j3AU2usnxDRzhNfw==,2004-01-22 10:09:29.000000 UTC
14086,"37, place de Fontenoy",,Les Ulis,177,91940,7uVCxmXz9kKBTLlphy79tQ==,2004-01-22 10:09:29.000000 UTC
695,"61, rue Henri Gagnon",,Les Ulis,177,91940,YyYB7B+Y9k+nZKwC040d2g==,2004-01-22 10:09:29.000000 UTC
12253,"40, rue de la Centenaire",,Les Ulis,177,91940,K67st7YCSk+BL69t3ZCu7g==,2004-01-22 10:09:29.000000 UTC
27297,"191, rue Jean Mermoz",,Les Ulis,177,91940,MwH3Q45l5UmXe5FtbPwrOg==,2004-01-22 10:09:29.000000 UTC
13645,"591, rue Lauriston",,Les Ulis,177,91940,bqN4Q9/Vk0iec3o7h81M3Q==,2004-01-22 10:09:29.000000 UTC
16520,"83, rue de Fontfroide",,Les Ulis,177,91940,WvRiDlkp3kGSVfKJhoWVoA==,2004-01-22 10:09:29.000000 UTC
24133,"58, rue des Berges",,Les Ulis,177,91940,zLKWSIkbBUejROGiuU9IYg==,2004-01-22 10:09:29.000000 UTC
29165,"21, avenue de la Gare",,Les Ulis,177,91940,cMMQmT+/f0OdzDeMynRIRw==,2004-01-22 10:09:29.000000 UTC
16206,"62, rue Villedo",,Les Ulis,177,91940,YqQW5/xwwkeVbXyKGVwCmA==,2004-01-22 10:09:29.000000 UTC
11717,"21, rue des Ecoles",,Les Ulis,177,91940,kS9RmwwApUK/J/+b0u+eEg==,2004-01-22 10:09:29.000000 UTC
12303,"14, allée des Princes",,Les Ulis,177,91940,6x4DWYNVuUab7c3B/CTV3A==,2004-01-22 10:09:29.000000 UTC
13262,"45, avenue de la Gare",,Les Ulis,177,91940,1gaxd45kYk+/Sk+wqHbL2A==,2004-01-22 10:09:29.000000 UTC
24456,"487, rue Montcalm",,Les Ulis,177,91940,XHrqqxzJXk2UhQWcUoTsdA==,2004-01-22 10:09:29.000000 UTC
11467,"910, place de la Concorde",,Les Ulis,177,91940,aJqSwQWnI0iJUc9T8+Igcg==,2004-01-22 10:09:29.000000 UTC
13133,"219, rue Descartes",,Les Ulis,177,91940,bpEn5GCzxUOTFPPek+hDDw==,2004-01-22 10:09:29.000000 UTC
26305,"25bis, boulevard Saint Germain",,Les Ulis,177,91940,G6ea8uI9/kK9kaeD8dYKag==,2004-01-22 10:09:29.000000 UTC
12530,"91, rue Pierre-Demoulin",,Les Ulis,177,91940,ho/P3Z2qd0m6Oysc34fStw==,2004-01-22 10:09:29.000000 UTC
24022,"68, avenue de l´ Union Centrale",,Les Ulis,177,91940,q3ek+8APYEKnQ536WIFmnw==,2004-01-22 10:09:29.000000 UTC
29413,"2, avenue des Champs-Elysées",,Les Ulis,177,91940,DgPKs/XTrkSh1oIFZSFG3w==,2004-01-22 10:09:29.000000 UTC
16920,"410, rue de l´Esplanade",,Les Ulis,177,91940,jT/2l/QnR0qc+HiXwEvo0A==,2004-01-22 10:09:29.000000 UTC
24528,"76, rue de Berri",,Les Ulis,177,91940,l72/Myy1Dky+6xzNkwDtpg==,2004-01-22 10:09:29.000000 UTC
13443,"211, quai de Grenelle",,Les Ulis,177,91940,z/MD2+6/uUK3EmqRKbGmuQ==,2004-01-22 10:09:29.000000 UTC
18192,"17, rue de Maubeuge",,Les Ulis,177,91940,JdvU19VBIU26I3CB6rwHTA==,2004-01-22 10:09:29.000000 UTC
26346,"1, rue de la Centenaire",,Les Ulis,177,91940,KBnA9cDOwE2gfJHLH//cdA==,2004-01-22 10:09:29.000000 UTC
11456,"102, rue de Berri",,Les Ulis,177,91940,MNbc1EAx3UqshtTfiw1/jg==,2004-01-22 10:09:29.000000 UTC
23397,"4, boulevard Tremblay",,Les Ulis,177,91940,5J19x76tmkmFL+sidZ6Ivw==,2004-01-22 10:09:29.000000 UTC
24111,"44, rue Saint Denis",,Les Ulis,177,91940,rHarhPU2ikWJN8BhFO59KA==,2004-01-22 10:09:29.000000 UTC
11674,"5, rue Malar",,Les Ulis,177,91940,4CYOAsSZdUOgtPGhcrmgkA==,2004-01-22 10:09:29.000000 UTC
13330,"9215, rue Léo Delibes",,Les Ulis,177,91940,2LMM7UMcREmT8P8orwFDQw==,2004-01-22 10:09:29.000000 UTC
13634,"312, rue Villedo",,Les Ulis,177,91940,MeMwQIFAUEmbXsT27DPOUw==,2004-01-22 10:09:29.000000 UTC
703,"30, avenue de l´ Union Centrale",,Les Ulis,177,91940,fuy20gbBRU+CS6oYs7W+6g==,2004-01-22 10:09:29.000000 UTC
16258,"36, rue de Berri",,Les Ulis,177,91940,54k4GfDtc0yshnAS6yec8w==,2004-01-22 10:09:29.000000 UTC
22749,"778, rue Faubourg St Antoine",,Les Ulis,177,91940,glLJmFCGikSTnl6FgEvTaA==,2004-01-22 10:09:29.000000 UTC
17721,"2822, rue des Ecoles",,Les Ulis,177,91940,apAhrKVpW0iR9mnWTsHnkA==,2004-01-22 10:09:29.000000 UTC
13175,"10bis, rue des Peupliers",,Les Ulis,177,91940,gqEfd0rgokmUfnpQHeZKJA==,2004-01-22 10:09:29.000000 UTC
13738,"35, rue de Longchamp",,Les Ulis,177,91940,W4tXJ4EFN0mevQKe0I8fpw==,2004-01-22 10:09:29.000000 UTC
17573,"93, boulevard d´Albi",,Les Ulis,177,91940,XJHdPI6QyU+2NSEYGd8uCQ==,2004-01-22 10:09:29.000000 UTC
23882,"34, avenue du Port",,Les Ulis,177,91940,jaK27Z3dXka86tupshRcJA==,2004-01-22 10:09:29.000000 UTC
25850,Attaché de Presse,,Les Ulis,177,91940,KEjNdpw8YUy4DkTpDSVbDA==,2004-01-22 10:09:29.000000 UTC
12822,"776, avenue du Président-Kennedy",,Les Ulis,177,91940,vH4lUuPKp0OvVZIozz49qw==,2004-01-22 10:09:29.000000 UTC
13440,"92, rue Saint-Lazare",,Les Ulis,177,91940,YVnLv1LudE+YAhyOZuwmNw==,2004-01-22 10:09:29.000000 UTC
19314,"33, allée des Princes",,Les Ulis,177,91940,ajcv2bD4lUOlg8Zt0WMGBQ==,2004-01-22 10:09:29.000000 UTC
29333,"28bis, boulevard du Montparnasse",,Les Ulis,177,91940,Op1xo3CpR0yRTF5CDs5GaQ==,2004-01-22 10:09:29.000000 UTC
11509,"2110321, boulevard Beau Marchais",,Les Ulis,177,91940,N8a2TpZnFkudgt8s3sNRdg==,2004-01-22 10:09:29.000000 UTC
11702,8401 Carson Street,#e,Les Ulis,177,91940,Rt8yigNldkKucUNzY6s1zQ==,2004-01-22 10:09:29.000000 UTC
